,Id,prdtypecode,PAYS_LANGUE,RATIO_LANGUE,ORIGINE_LANGUE,pays_design,Ratio_design,pays_descr,Ratio_descr,design_long,descrip_long,descr_NaN
29447,29447,1140,en,0.99,Designation,en,0.99,fr,0.99,46,248.0,False
29448,29448,2522,fr,0.99,Designation,fr,0.99,fr,0.99,93,223.0,False
29449,29449,40,fr,0.57,Designation,fr,0.57,,,26,,True
29450,29450,1920,fr,0.99,Description,fr,0.85,fr,0.99,55,796.0,False
29451,29451,1280,fr,0.99,Description,fr,0.85,fr,0.99,89,216.0,False
29452,29452,2280,fr,0.99,Designation,fr,0.99,,,45,,True
29453,29453,1560,fr,0.99,Designation,fr,0.99,fr,0.99,165,885.0,False
29454,29454,2403,fr,0.99,Designation,fr,0.99,fr,0.99,127,110.0,False
29455,29455,10,fr,0.99,Designation,fr,0.99,,,32,,True
29456,29456,40,fr,0.99,Description,fr,0.71,fr,0.99,91,781.0,False
29457,29457,2905,fr,0.99,Description,fr,0.85,fr,0.99,54,1426.0,False
29458,29458,10,pl,0.99,Designation,pl,0.99,,,23,,True
29459,29459,1160,de,0.99,Designation,de,0.99,,,71,,True
29460,29460,2583,fr,0.99,Designation,fr,0.99,fr,0.99,108,857.0,False
29461,29461,1160,fr,0.99,Designation,fr,0.99,,,57,,True
29462,29462,1920,fr,0.99,Designation,fr,0.99,fr,0.99,89,1048.0,False
29463,29463,2462,en,0.71,Designation,en,0.71,,,118,,True
29464,29464,1301,fr,0.99,Designation,fr,0.99,fr,0.99,40,136.0,False
29465,29465,2583,fr,0.99,Description,en,0.85,fr,0.99,63,1439.0,False
29466,29466,2280,en,0.99,Designation,en,0.99,en,0.57,30,487.0,False
29467,29467,1160,en,0.85,Designation,en,0.85,,,43,,True
29468,29468,2403,fr,0.99,Designation,fr,0.99,,,83,,True
29469,29469,1280,en,0.99,Designation,en,0.99,en,0.99,109,208.0,False
29470,29470,2522,fr,0.99,Description,en,0.85,fr,0.99,56,223.0,False
29471,29471,2060,fr,0.99,Description,en,0.57,fr,0.99,70,933.0,False
29472,29472,2583,fr,0.99,Designation,fr,0.99,fr,0.99,40,220.0,False
29473,29473,1160,fr,0.99,Designation,fr,0.99,,,49,,True
29474,29474,60,en,0.99,Designation,en,0.99,,,34,,True
29475,29475,2583,fr,0.71,Designation,fr,0.71,,,65,,True
29476,29476,2583,fr,0.99,Description,fr,0.71,fr,0.99,84,1069.0,False
29477,29477,1560,fr,0.99,Designation,fr,0.99,fr,0.99,58,1506.0,False
29478,29478,1300,fr,0.99,Designation,fr,0.99,en,0.99,110,522.0,False
29479,29479,2585,fr,0.99,Description,fr,0.85,fr,0.99,81,2173.0,False
29480,29480,1302,fr,0.99,Designation,fr,0.99,fr,0.99,124,997.0,False
29481,29481,40,en,0.85,Designation,en,0.85,,,47,,True
29482,29482,2280,it,0.99,Designation,it,0.99,,,49,,True
29483,29483,1281,fr,0.99,Description,en,0.57,fr,0.99,69,873.0,False
29484,29484,2522,fr,0.99,Designation,fr,0.99,fr,0.99,135,210.0,False
29485,29485,1302,en,0.99,Designation,en,0.99,fr,0.99,82,2698.0,False
29486,29486,1160,de,0.99,Designation,de,0.99,,,37,,True
29487,29487,1160,sv,0.71,Designation,sv,0.71,,,73,,True
29488,29488,1280,fr,0.99,Description,en,0.57,fr,0.99,99,3190.0,False
29489,29489,2280,fr,0.99,Designation,fr,0.99,,,192,,True
29490,29490,2705,fr,0.99,Designation,fr,0.99,,,17,,True
29491,29491,1320,fr,0.99,Description,fr,0.85,fr,0.99,55,180.0,False
29492,29492,2403,fr,0.99,Designation,fr,0.99,,,47,,True
29493,29493,2462,nl,0.85,Designation,nl,0.85,,,30,,True
29494,29494,1160,no,0.85,Designation,no,0.85,,,31,,True
29495,29495,2583,en,0.99,Designation,en,0.99,fr,0.99,44,86.0,False
29496,29496,1281,fr,0.99,Designation,fr,0.99,fr,0.99,87,967.0,False
29497,29497,1920,fr,0.99,Description,en,0.91,fr,0.99,68,759.0,False
29498,29498,1560,en,0.99,Designation,en,0.99,,,43,,True
29499,29499,2060,fr,0.99,Designation,fr,0.99,fr,0.99,100,2410.0,False
29500,29500,2280,fr,0.57,Designation,fr,0.57,,,20,,True
29501,29501,2582,fr,0.99,Designation,fr,0.99,fr,0.99,95,1626.0,False
29502,29502,2060,fr,0.99,Designation,fr,0.99,fr,0.99,83,1173.0,False
29503,29503,1920,fr,0.99,Designation,fr,0.99,fr,0.99,88,567.0,False
29504,29504,10,fr,0.99,Designation,fr,0.99,,,38,,True
29505,29505,2403,fr,0.99,Designation,fr,0.99,,,34,,True
29506,29506,2280,fr,0.85,Designation,fr,0.85,,,137,,True
29507,29507,2705,fr,0.99,Designation,fr,0.99,,,19,,True
29508,29508,50,fr,0.99,Designation,fr,0.99,fr,0.99,105,400.0,False
29509,29509,40,fr,0.99,Designation,fr,0.99,,,66,,True
29510,29510,2522,en,0.99,Designation,en,0.99,,,47,,True
29511,29511,2522,en,0.99,Designation,en,0.99,fr,0.99,44,221.0,False
29512,29512,50,fr,0.99,Designation,fr,0.99,fr,0.99,90,2711.0,False
29513,29513,50,fr,0.99,Description,en,0.57,fr,0.99,77,302.0,False
29514,29514,1920,fr,0.99,Designation,fr,0.99,fr,0.99,47,103.0,False
29515,29515,1160,en,0.71,Designation,en,0.71,,,61,,True
29516,29516,2403,fr,0.99,Designation,fr,0.99,,,99,,True
29517,29517,2522,en,0.99,Designation,en,0.99,fr,0.99,52,183.0,False
29518,29518,2280,de,0.99,Designation,de,0.99,,,66,,True
29519,29519,2060,fr,0.99,Description,fr,0.42,fr,0.99,36,1432.0,False
29520,29520,2522,fr,0.99,Designation,fr,0.99,fr,0.99,90,272.0,False
29521,29521,1920,de,0.99,Designation,de,0.99,,,80,,True
29522,29522,1560,fr,0.99,Designation,fr,0.99,fr,0.99,106,1793.0,False
29523,29523,2585,fr,0.99,Designation,fr,0.99,fr,0.99,112,7086.0,False
29524,29524,2583,fr,0.99,Description,en,0.57,fr,0.99,49,155.0,False
29525,29525,2280,fr,0.85,Designation,fr,0.85,,,123,,True
29526,29526,1560,en,0.99,Designation,en,0.99,fr,0.99,79,624.0,False
29527,29527,1280,fr,0.99,Designation,fr,0.99,fr,0.99,101,1298.0,False
29528,29528,2585,fr,0.99,Designation,fr,0.99,fr,0.99,113,732.0,False
29529,29529,2060,fr,0.99,Designation,fr,0.99,fr,0.99,131,976.0,False
29530,29530,2905,en,0.85,Designation,en,0.85,en,0.57,73,3263.0,False
29531,29531,1920,fr,0.99,Description,nl,0.57,fr,0.99,88,1512.0,False
29532,29532,1280,en,0.99,Designation,en,0.99,,,22,,True
29533,29533,2522,ca,0.85,Designation,ca,0.85,,,68,,True
29534,29534,2583,fr,0.99,Designation,fr,0.99,fr,0.71,44,115.0,False
29535,29535,2462,fr,0.99,Designation,fr,0.99,,,22,,True
29536,29536,2403,et,0.85,Designation,et,0.85,,,20,,True
29537,29537,2583,fr,0.99,Description,fr,0.71,fr,0.99,28,1061.0,False
29538,29538,1160,en,0.99,Designation,en,0.99,,,43,,True
29539,29539,60,sw,0.57,Designation,sw,0.57,,,23,,True
29540,29540,1140,fr,0.99,Description,en,0.42,fr,0.99,57,214.0,False
29541,29541,1140,de,0.71,Designation,de,0.71,,,56,,True
29542,29542,1302,de,0.99,Designation,de,0.99,fr,0.99,84,684.0,False
29543,29543,2462,en,0.99,Designation,en,0.99,,,65,,True
29544,29544,1160,sv,0.85,Designation,sv,0.85,,,74,,True
29545,29545,2280,fr,0.71,Designation,fr,0.71,,,95,,True
29546,29546,2403,fr,0.71,Designation,fr,0.71,,,63,,True
29547,29547,1920,fr,0.99,Designation,fr,0.99,fr,0.99,66,1826.0,False
29548,29548,2280,fr,0.85,Designation,fr,0.85,,,138,,True
29549,29549,2280,en,0.99,Designation,en,0.99,en,0.77,37,84.0,False
29550,29550,2522,fr,0.99,Description,fr,0.71,fr,0.99,55,136.0,False
29551,29551,1280,en,0.99,Description,et,0.85,en,0.99,26,464.0,False
29552,29552,1920,fr,0.99,Description,en,0.71,fr,0.99,95,1052.0,False
29553,29553,2403,en,0.99,Designation,en,0.99,,,29,,True
29554,29554,60,fr,0.99,Designation,fr,0.99,en,0.99,127,413.0,False
29555,29555,1140,fr,0.57,Designation,fr,0.57,,,30,,True
29556,29556,2522,fr,0.99,Designation,fr,0.99,,,43,,True
29557,29557,1300,fr,0.99,Designation,fr,0.99,fr,0.99,90,681.0,False
29558,29558,2585,fr,0.99,Designation,fr,0.99,fr,0.99,89,860.0,False
29559,29559,2705,fr,0.99,Description,fr,0.57,fr,0.99,24,1426.0,False
29560,29560,1320,fr,0.99,Designation,fr,0.99,,,46,,True
29561,29561,1302,fr,0.99,Designation,fr,0.99,fr,0.99,42,127.0,False
29562,29562,2403,es,0.42,Designation,es,0.42,,,39,,True
29563,29563,1302,fr,0.99,Designation,fr,0.99,en,0.99,97,1121.0,False
29564,29564,2403,fr,0.99,Designation,fr,0.99,,,28,,True
29565,29565,1560,fr,0.99,Designation,fr,0.99,fr,0.99,96,1305.0,False
29566,29566,1160,en,0.71,Designation,en,0.71,,,53,,True
29567,29567,1302,fr,0.99,Designation,fr,0.99,fr,0.99,107,919.0,False
29568,29568,2403,fr,0.99,Designation,fr,0.99,,,138,,True
29569,29569,1320,fr,0.99,Designation,fr,0.99,,,38,,True
29570,29570,2060,en,0.99,Designation,en,0.99,fr,0.99,90,1163.0,False
29571,29571,2905,en,0.99,Description,fr,0.85,en,0.99,62,1708.0,False
29572,29572,1280,fr,0.99,Designation,fr,0.99,fr,0.99,57,1006.0,False
29573,29573,2583,fr,0.99,Description,fr,0.85,fr,0.99,41,2086.0,False
29574,29574,2583,en,0.99,Designation,en,0.99,fr,0.99,57,3667.0,False
29575,29575,2583,fr,0.99,Designation,fr,0.99,fr,0.99,55,913.0,False
29576,29576,2705,fr,0.99,Designation,fr,0.99,fr,0.99,30,2110.0,False
29577,29577,40,en,0.99,Designation,en,0.99,,,31,,True
29578,29578,2403,fr,0.99,Designation,fr,0.99,,,188,,True
29579,29579,40,fr,0.99,Description,en,0.85,fr,0.99,80,958.0,False
29580,29580,2583,fr,0.99,Designation,fr,0.99,fr,0.99,62,1404.0,False
29581,29581,1280,fr,0.99,Description,de,0.71,fr,0.99,90,537.0,False
29582,29582,40,fr,0.99,Designation,fr,0.99,fr,0.99,17,142.0,False
29583,29583,1280,fr,0.99,Description,fr,0.71,fr,0.99,91,816.0,False
29584,29584,60,en,0.99,Designation,en,0.99,,,62,,True
29585,29585,1301,fr,0.99,Description,fr,0.71,fr,0.99,106,377.0,False
29586,29586,1300,fr,0.99,Designation,fr,0.99,fr,0.99,85,408.0,False
29587,29587,2522,fr,0.99,Designation,fr,0.99,fr,0.99,107,988.0,False
29588,29588,2583,fr,0.99,Description,ca,0.85,fr,0.99,87,1517.0,False
29589,29589,2403,fr,0.99,Designation,fr,0.99,,,103,,True
29590,29590,1300,en,0.85,Designation,en,0.85,,,78,,True
29591,29591,2280,fr,0.99,Designation,fr,0.99,,,139,,True
29592,29592,2462,en,0.99,Designation,en,0.99,,,58,,True
29593,29593,2280,fr,0.71,Designation,fr,0.71,,,247,,True
29594,29594,1160,nl,0.99,Designation,nl,0.99,,,43,,True
29595,29595,2583,fr,0.99,Designation,fr,0.99,fr,0.99,92,2122.0,False
29596,29596,1140,en,0.99,Designation,en,0.99,ro,0.57,37,49.0,False
29597,29597,1300,en,0.99,Designation,en,0.99,en,0.99,91,775.0,False
29598,29598,1320,fr,0.99,Designation,fr,0.99,fr,0.99,48,281.0,False
29599,29599,1160,en,0.99,Designation,en,0.99,,,45,,True
29600,29600,50,en,0.99,Designation,en,0.99,fr,0.99,69,402.0,False
29601,29601,1281,fr,0.99,Designation,fr,0.99,fr,0.99,75,1568.0,False
29602,29602,2522,fr,0.99,Designation,fr,0.99,fr,0.99,133,220.0,False
29603,29603,2280,fr,0.99,Designation,fr,0.99,,,34,,True
29604,29604,1281,fr,0.99,Designation,fr,0.99,,,69,,True
29605,29605,2522,fr,0.99,Description,fr,0.71,fr,0.99,42,313.0,False
29606,29606,2585,fr,0.99,Designation,fr,0.99,fr,0.99,80,1389.0,False
29607,29607,1280,fr,0.99,Description,fr,0.57,fr,0.99,45,123.0,False
29608,29608,2280,fr,0.99,Designation,fr,0.99,,,189,,True
29609,29609,1920,fr,0.99,Description,fr,0.42,fr,0.99,90,526.0,False
29610,29610,2583,fr,0.99,Designation,fr,0.99,fr,0.99,51,438.0,False
29611,29611,2705,de,0.99,Designation,de,0.99,,,21,,True
29612,29612,1300,fr,0.99,Designation,fr,0.99,en,0.99,131,364.0,False
29613,29613,1920,fr,0.99,Designation,fr,0.99,fr,0.99,71,934.0,False
29614,29614,1920,fr,0.99,Description,de,0.57,fr,0.99,46,720.0,False
29615,29615,60,fr,0.99,Designation,fr,0.99,en,0.71,135,491.0,False
29616,29616,40,en,0.99,Designation,en,0.99,fr,0.99,46,444.0,False
29617,29617,2585,fr,0.99,Description,en,0.85,fr,0.99,95,636.0,False
29618,29618,2462,fr,0.85,Designation,fr,0.85,,,45,,True
29619,29619,1280,fr,0.99,Designation,fr,0.99,fr,0.99,91,905.0,False
29620,29620,2583,fr,0.99,Designation,fr,0.99,fr,0.99,45,972.0,False
29621,29621,2583,fr,0.99,Description,ro,0.56,fr,0.99,38,165.0,False
29622,29622,2060,fr,0.99,Description,fr,0.85,fr,0.99,63,708.0,False
29623,29623,2403,fr,0.99,Designation,fr,0.99,,,37,,True
29624,29624,1302,fr,0.99,Designation,fr,0.99,fr,0.99,91,1028.0,False
29625,29625,10,fr,0.99,Designation,fr,0.99,,,178,,True
29626,29626,1320,fr,0.99,Description,fr,0.85,fr,0.99,69,1153.0,False
29627,29627,1320,en,0.99,Designation,en,0.99,fr,0.85,44,77.0,False
29628,29628,2462,en,0.99,Designation,en,0.99,,,32,,True
29629,29629,1280,fr,0.99,Description,fr,0.85,fr,0.99,48,33.0,False
29630,29630,2583,fr,0.99,Designation,fr,0.99,fr,0.99,51,380.0,False
29631,29631,2403,fr,0.42,Designation,fr,0.42,,,21,,True
29632,29632,2280,sw,0.99,Designation,sw,0.99,,,21,,True
29633,29633,10,en,0.99,Designation,en,0.99,en,0.99,38,32.0,False
29634,29634,1560,fr,0.99,Designation,fr,0.99,fr,0.99,107,1036.0,False
29635,29635,1281,en,0.99,Designation,en,0.99,fr,0.99,75,592.0,False
29636,29636,40,en,0.99,Designation,en,0.99,,,33,,True
29637,29637,2403,fr,0.99,Designation,fr,0.99,,,50,,True
29638,29638,2583,fr,0.99,Designation,fr,0.99,fr,0.99,85,485.0,False
29639,29639,2060,fr,0.99,Description,fr,0.71,fr,0.99,79,748.0,False
29640,29640,2462,fr,0.99,Designation,fr,0.99,,,33,,True
29641,29641,2462,fr,0.99,Designation,fr,0.99,,,36,,True
29642,29642,2705,ca,0.99,Designation,ca,0.99,,,26,,True
29643,29643,2280,en,0.99,Description,fr,0.6,en,0.99,34,102.0,False
29644,29644,2060,fr,0.99,Designation,fr,0.99,fr,0.99,80,818.0,False
29645,29645,1302,fr,0.99,Designation,fr,0.99,fr,0.99,94,999.0,False
29646,29646,2582,fr,0.99,Description,en,0.57,fr,0.99,182,1802.0,False
29647,29647,60,en,0.99,Designation,en,0.99,,,67,,True
29648,29648,2522,en,0.99,Description,nl,0.71,en,0.99,65,26.0,False
29649,29649,1140,en,0.99,Designation,en,0.99,,,55,,True
29650,29650,2583,fr,0.99,Description,fr,0.71,fr,0.99,59,684.0,False
29651,29651,1280,fr,0.71,Designation,fr,0.71,,,69,,True
29652,29652,1160,en,0.57,Designation,en,0.57,,,64,,True
29653,29653,1302,fr,0.99,Description,en,0.85,fr,0.99,89,459.0,False
29654,29654,1300,fr,0.99,Designation,fr,0.99,en,0.99,132,1169.0,False
29655,29655,1300,fr,0.99,Designation,fr,0.99,fr,0.99,101,1854.0,False
29656,29656,2583,fr,0.99,Description,nl,0.66,fr,0.99,58,1356.0,False
29657,29657,1300,fr,0.99,Description,fr,0.57,fr,0.99,98,1404.0,False
29658,29658,2280,fr,0.99,Designation,fr,0.99,,,118,,True
29659,29659,1300,fr,0.99,Designation,fr,0.99,fr,0.99,107,1185.0,False
29660,29660,10,fr,0.99,Designation,fr,0.99,,,24,,True
29661,29661,2522,en,0.71,Designation,en,0.71,fr,0.57,66,78.0,False
29662,29662,50,en,0.99,Designation,en,0.99,,,30,,True
29663,29663,2060,fr,0.99,Description,fr,0.85,fr,0.99,72,362.0,False
29664,29664,1300,fr,0.99,Designation,fr,0.99,fr,0.99,80,1482.0,False
29665,29665,2280,fr,0.99,Designation,fr,0.99,,,84,,True
29666,29666,1280,fr,0.99,Description,fr,0.71,fr,0.99,90,367.0,False
29667,29667,2583,fr,0.99,Description,fr,0.71,fr,0.99,89,1075.0,False
29668,29668,1140,en,0.99,Designation,en,0.99,,,68,,True
29669,29669,2403,en,0.99,Designation,en,0.99,,,40,,True
29670,29670,2522,fr,0.99,Designation,fr,0.99,fr,0.85,66,105.0,False
29671,29671,2522,fr,0.99,Designation,fr,0.99,fr,0.99,101,916.0,False
29672,29672,1560,fr,0.99,Designation,fr,0.99,fr,0.99,49,528.0,False
29673,29673,50,en,0.99,Designation,en,0.99,fr,0.99,76,118.0,False
29674,29674,1920,fr,0.99,Designation,fr,0.99,fr,0.99,71,828.0,False
29675,29675,2583,en,0.99,Designation,en,0.99,,,53,,True
29676,29676,2585,fr,0.99,Designation,fr,0.99,fr,0.99,110,805.0,False
29677,29677,1320,fr,0.99,Designation,fr,0.99,fr,0.99,71,562.0,False
29678,29678,2280,fr,0.99,Designation,fr,0.99,,,250,,True
29679,29679,2585,fr,0.99,Designation,fr,0.99,fr,0.99,54,736.0,False
29680,29680,40,fr,0.99,Description,es,0.71,fr,0.99,42,748.0,False
29681,29681,1302,fr,0.99,Designation,fr,0.99,fr,0.99,69,1147.0,False
29682,29682,1280,fr,0.99,Designation,fr,0.99,fr,0.99,94,1033.0,False
29683,29683,1180,id,0.85,Designation,id,0.85,,,33,,True
29684,29684,1140,fr,0.57,Designation,fr,0.57,,,56,,True
29685,29685,1300,fr,0.99,Designation,fr,0.99,fr,0.99,120,79.0,False
29686,29686,40,en,0.99,Designation,en,0.99,,,42,,True
29687,29687,1920,nl,0.99,Designation,nl,0.99,,,38,,True
29688,29688,2280,fr,0.99,Designation,fr,0.99,,,237,,True
29689,29689,1300,fr,0.99,Designation,fr,0.99,fr,0.99,92,2159.0,False
29690,29690,1940,fr,0.99,Description,pt,0.85,fr,0.99,70,63.0,False
29691,29691,1920,fr,0.99,Designation,fr,0.99,fr,0.99,66,523.0,False
29692,29692,2403,fr,0.71,Designation,fr,0.71,,,44,,True
29693,29693,2582,en,0.99,Description,en,0.85,en,0.99,84,684.0,False
29694,29694,2403,fr,0.99,Designation,fr,0.99,,,58,,True
29695,29695,1300,en,0.99,Designation,en,0.99,,,79,,True
29696,29696,40,fr,0.99,Designation,fr,0.99,fr,0.99,120,864.0,False
29697,29697,2905,fr,0.99,Designation,fr,0.99,fr,0.99,30,2243.0,False
29698,29698,2522,fr,0.99,Designation,fr,0.99,fr,0.99,50,158.0,False
29699,29699,1920,fr,0.99,Description,fr,0.85,fr,0.99,32,428.0,False
29700,29700,1281,fr,0.99,Description,fr,0.85,fr,0.99,71,829.0,False
29701,29701,2462,en,0.99,Designation,en,0.99,,,21,,True
29702,29702,2060,fr,0.99,Designation,fr,0.99,fr,0.99,101,1910.0,False
29703,29703,2522,fr,0.99,Description,pt,0.42,fr,0.99,34,238.0,False
29704,29704,1280,de,0.99,Designation,de,0.99,fr,0.99,25,125.0,False
29705,29705,1302,fr,0.99,Description,en,0.57,fr,0.99,81,326.0,False
29706,29706,2583,fr,0.99,Description,en,0.85,fr,0.99,33,54.0,False
29707,29707,50,fr,0.99,Description,fr,0.85,fr,0.99,47,425.0,False
29708,29708,1920,fr,0.99,Description,fr,0.71,fr,0.99,114,1271.0,False
29709,29709,2522,en,0.99,Designation,en,0.99,,,72,,True
29710,29710,2522,fr,0.99,Description,fr,0.85,fr,0.99,93,496.0,False
29711,29711,2522,fr,0.71,Designation,fr,0.71,,,78,,True
29712,29712,2705,fr,0.99,Designation,fr,0.99,fr,0.99,33,1481.0,False
29713,29713,2462,fr,0.99,Designation,fr,0.99,,,37,,True
29714,29714,2060,fr,0.99,Designation,fr,0.99,fr,0.99,110,921.0,False
29715,29715,1320,fr,0.99,Designation,fr,0.99,,,34,,True
29716,29716,2060,fr,0.99,Description,fr,0.71,fr,0.99,102,5375.0,False
29717,29717,1920,fr,0.99,Description,fr,0.71,fr,0.99,65,624.0,False
29718,29718,1300,fr,0.85,Designation,fr,0.85,,,60,,True
29719,29719,1302,fr,0.99,Description,en,0.71,fr,0.99,101,972.0,False
29720,29720,1300,en,0.99,Designation,en,0.99,,,110,,True
29721,29721,1280,fr,0.99,Designation,fr,0.99,fr,0.99,96,306.0,False
29722,29722,1560,fr,0.99,Description,en,0.57,fr,0.99,96,199.0,False
29723,29723,2522,nl,0.99,Designation,nl,0.99,,,85,,True
29724,29724,10,en,0.99,Designation,en,0.99,,,75,,True
29725,29725,2280,fr,0.99,Designation,fr,0.99,,,41,,True
29726,29726,1300,fr,0.99,Designation,fr,0.99,fr,0.99,107,549.0,False
29727,29727,1280,fr,0.99,Designation,fr,0.99,fr,0.99,77,937.0,False
29728,29728,2522,en,0.85,Designation,en,0.85,,,30,,True
29729,29729,1560,fr,0.99,Description,es,0.57,fr,0.99,61,134.0,False
29730,29730,2705,fr,0.99,Description,fr,0.57,fr,0.99,27,450.0,False
29731,29731,2060,fr,0.99,Designation,fr,0.99,fr,0.99,94,855.0,False
29732,29732,2583,en,0.99,Designation,en,0.99,fr,0.99,102,2402.0,False
29733,29733,1920,fr,0.99,Description,en,0.57,fr,0.99,85,1445.0,False
29734,29734,2583,fr,0.99,Description,fr,0.85,fr,0.99,41,802.0,False
29735,29735,2583,fr,0.99,Designation,fr,0.99,fr,0.99,21,104.0,False
29736,29736,1300,fr,0.71,Designation,fr,0.71,hu,0.42,118,21.0,False
29737,29737,2060,fr,0.99,Description,nl,0.85,fr,0.99,32,1390.0,False
29738,29738,1920,fr,0.99,Designation,fr,0.99,fr,0.99,78,1510.0,False
29739,29739,2280,fr,0.99,Designation,fr,0.99,,,116,,True
29740,29740,2583,fr,0.99,Designation,fr,0.99,fr,0.99,98,1011.0,False
29741,29741,1302,fr,0.99,Designation,fr,0.99,fr,0.99,92,722.0,False
29742,29742,2705,fr,0.99,Designation,fr,0.99,fr,0.99,31,751.0,False
29743,29743,1320,fr,0.99,Designation,fr,0.99,fr,0.99,86,1206.0,False
29744,29744,1320,fr,0.99,Designation,fr,0.99,,,43,,True
29745,29745,2705,fr,0.99,Designation,fr,0.99,fr,0.99,64,396.0,False
29746,29746,1302,fr,0.99,Designation,fr,0.99,fr,0.99,76,500.0,False
29747,29747,1280,en,0.99,Description,en,0.85,en,0.99,48,183.0,False
29748,29748,10,en,0.99,Designation,en,0.99,,,73,,True
29749,29749,40,en,0.99,Designation,en,0.99,,,28,,True
29750,29750,1300,fr,0.99,Designation,fr,0.99,,,101,,True
29751,29751,1280,ca,0.71,Designation,ca,0.71,,,27,,True
29752,29752,1560,fr,0.99,Designation,fr,0.99,fr,0.99,168,1711.0,False
29753,29753,1920,fr,0.99,Description,en,0.55,fr,0.99,82,1009.0,False
29754,29754,1160,fr,0.99,Description,fr,0.57,fr,0.99,69,69.0,False
29755,29755,2522,fr,0.99,Designation,fr,0.99,,,57,,True
29756,29756,2583,en,0.99,Designation,en,0.99,fr,0.99,38,83.0,False
29757,29757,60,fr,0.99,Designation,fr,0.99,fr,0.99,139,230.0,False
29758,29758,2583,fr,0.99,Designation,fr,0.99,fr,0.99,54,54.0,False
29759,29759,2403,fr,0.99,Designation,fr,0.99,,,46,,True
29760,29760,2905,fr,0.99,Description,fr,0.71,fr,0.99,40,1363.0,False
29761,29761,40,fr,0.99,Description,nl,0.71,fr,0.99,101,1304.0,False
29762,29762,2705,da,0.85,Designation,da,0.85,,,19,,True
29763,29763,2585,fr,0.99,Designation,fr,0.99,fr,0.99,38,320.0,False
29764,29764,1920,en,0.99,Designation,en,0.99,fr,0.99,75,861.0,False
29765,29765,2522,fr,0.99,Designation,fr,0.99,fr,0.99,69,2331.0,False
29766,29766,1160,es,0.99,Designation,es,0.99,,,44,,True
29767,29767,2583,fr,0.99,Designation,fr,0.99,fr,0.99,20,603.0,False
29768,29768,2403,en,0.71,Designation,en,0.71,,,60,,True
29769,29769,2403,fr,0.99,Designation,fr,0.99,,,28,,True
29770,29770,2705,fr,0.99,Designation,fr,0.99,fr,0.99,29,264.0,False
29771,29771,1280,fr,0.99,Designation,fr,0.99,fr,0.99,67,87.0,False
29772,29772,2280,fr,0.99,Designation,fr,0.99,,,69,,True
29773,29773,2583,fr,0.99,Designation,fr,0.99,fr,0.99,86,1485.0,False
29774,29774,2280,fr,0.99,Designation,fr,0.99,,,24,,True
29775,29775,2280,fr,0.99,Designation,fr,0.99,de,0.99,43,37.0,False
29776,29776,1280,fr,0.99,Designation,fr,0.99,fr,0.99,101,661.0,False
29777,29777,1140,no,0.71,Designation,no,0.71,,,70,,True
29778,29778,2060,fr,0.99,Designation,fr,0.99,fr,0.99,119,979.0,False
29779,29779,1320,fr,0.99,Description,fr,0.71,fr,0.99,32,88.0,False
